"4610.0 Water Account, Australia, 2021-22",,,,,,,,,,,,,,
Released at 11:30 am (Canberra time) 19 October 2023,,,,,,,,,,,,,,
"Physical Water Supply and Use, by Water Type, Australia and state/territory (Megalitres), 2014-15 to 2021-22",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Geography Description,Geography Code,Industry,ANZSIC Division Code,Supply/Use,Product,Unit,   2014-15   ,   2015-16   ,   2016-17   ,   2017-18   ,   2018-19   ,   2019-20   ,   2020-21   ,  2021-22  
Australian Capital Territory,8,Other industries,E -S,Supply,Wastewater (a),ML, na , na , na , na , na , na , na , na 
Australian Capital Territory,8,Total industry,Total industry,Supply,Wastewater (a),ML, na , na , na , na , na , na , na , na 
Australian Capital Territory,8,Households (e),HH,Supply,Wastewater (a),ML, na , na , na , na , na , na , na , na 
Australian Capital Territory,8,Environment,Environment,Supply,Wastewater (a),ML, na , na , na , na , na , na , na , na 
Australian Capital Territory,8,Total,Total,Supply,Wastewater (a),ML,"32,971.00","33,854.00","36,494.00","33,351.00","33,207.00","35,003.00","42,648.00","44,411.00"
Australian Capital Territory,8,"Agriculture, forestry and fishing (d)",A,Supply,Reuse,ML, - , - , - , - , - , - , - , - 
Australian Capital Territory,8,Mining,B,Supply,Reuse,ML, - , - , - , - , - , - , - , - 
Australian Capital Territory,8,Manufacturing,C,Supply,Reuse,ML, - , - , - , - , - , - , - , - 
Australian Capital Territory,8,Electricity and gas supply,D,Supply,Reuse,ML, - , - , - , - , - , - , - , - 
Australian Capital Territory,8,"Water supply, sewerage and drainage services",D,Supply,Reuse,ML,"3,321.00","3,296.00","3,392.00","3,132.00","2,253.00","1,972.00","2,022.00","4,424.00"
Australian Capital Territory,8,"Waste collection, treatment and disposal services",D,Supply,Reuse,ML, - , - , - , - , - , - , - , - 
Australian Capital Territory,8,"Total Electricity, gas, water and waste services",D,Supply,Reuse,ML,"3,321.00","3,296.00","3,392.00","3,132.00","2,253.00","1,972.00","2,022.00","4,424.00"
Australian Capital Territory,8,Other industries,E -S,Supply,Reuse,ML, na , na , na , na , na , na , na , na 
Australian Capital Territory,8,Total industry,Total industry,Supply,Reuse,ML,"3,321.00","3,296.00","3,392.00","3,132.00","2,253.00","1,972.00","2,022.00","4,424.00"
Australian Capital Territory,8,Households (e),HH,Supply,Reuse,ML, - , - , - , - , - , - , - , - 
Australian Capital Territory,8,Environment,Environment,Supply,Reuse,ML, - , - , - , - , - , - , - , - 
Australian Capital Territory,8,Total,Total,Supply,Reuse,ML,"3,321.00","3,296.00","3,392.00","3,132.00","2,253.00","1,972.00","2,022.00","4,424.00"
Australian Capital Territory,8,"Agriculture, forestry and fishing (d)",A,Supply,Return flows (b),ML, na , na , na , na , na , na , na , na 
Australian Capital Territory,8,Mining,B,Supply,Return flows (b),ML,9.8525,5.6174,2.016,1.9343,2.0758,2.651,3.2205, np 
Australian Capital Territory,8,Manufacturing,C,Supply,Return flows (b),ML, np , - , np , - , - , - , - , np 
Australian Capital Territory,8,Electricity and gas supply,D,Supply,Return flows (b),ML, - , - , np , - , - , - , - , - 
Australian Capital Territory,8,"Water supply, sewerage and drainage services",D,Supply,Return flows (b),ML, np ,"30,558.00","33,102.00","30,219.00","30,524.00","30,755.00","36,107.00","39,464.00"
Australian Capital Territory,8,"Waste collection, treatment and disposal services",D,Supply,Return flows (b),ML, - , - , - , - , - , - , - , - 
Australian Capital Territory,8,"Total Electricity, gas, water and waste services",D,Supply,Return flows (b),ML, np ,"30,558.00", np ,"30,219.00","30,524.00","30,755.00","36,107.00","39,464.00"
Australian Capital Territory,8,Other industries,E -S,Supply,Return flows (b),ML, na , na , na , na , na , na , na , na 
Australian Capital Territory,8,Total industry,Total industry,Supply,Return flows (b),ML,"29,659.97","30,563.81","33,104.02","30,220.94","30,526.08","30,757.66","36,110.23","39,468.55"
Australian Capital Territory,8,Households (e),HH,Supply,Return flows (b),ML, - , - , - , - , - , - , - , - 
Australian Capital Territory,8,Environment,Environment,Supply,Return flows (b),ML, - , - , - , - , - , - , - , - 
Australian Capital Territory,8,Total,Total,Supply,Return flows (b),ML,"29,659.97","30,563.81","33,104.02","30,220.94","30,526.08","30,757.66","36,110.23","39,468.55"
Australian Capital Territory,8,"Agriculture, forestry and fishing (d)",A,Use,Surface water,ML,185.2818,143.3317,366.2141,151.5996,119.4245,130.7811, - ,246.3538
Australian Capital Territory,8,Mining,B,Use,Surface water,ML,529.5951,301.3529, np ,95.2014,104.9806,131.1078,161.5302, np 
Australian Capital Territory,8,Manufacturing,C,Use,Surface water,ML, np , np , np , - , - , - , - , np 
Australian Capital Territory,8,Electricity and gas supply,D,Use,Surface water,ML, - , - , - , np , np , np , np , np 
Australian Capital Territory,8,"Water supply, sewerage and drainage services",D,Use,Surface water,ML,"42,141.00","45,283.00","43,700.00","44,927.00","48,522.00","50,713.00","45,360.00","41,760.00"
Australian Capital Territory,8,"Waste collection, treatment and disposal services",D,Use,Surface water,ML, - , - , - , np , np , np , np , np 
Australian Capital Territory,8,"Total Electricity, gas, water and waste services",D,Use,Surface water,ML,"42,141.00","45,283.00","43,700.00","44,927.03", np , np ,"45,360.01","41,760.00"
Australian Capital Territory,8,Other industries,E -S,Use,Surface water,ML, np , np , np ,493.7521, np , np ,436.8014,362.8065
Australian Capital Territory,8,Total industry,Total industry,Use,Surface water,ML,"43,301.71","46,232.12","44,610.90","45,667.78","49,271.07","51,514.63","45,958.49","42,590.64"
Australian Capital Territory,8,Households (e),HH,Use,Surface water,ML, na , na , na , na , na , na , na , na 
Australian Capital Territory,8,Environment,Environment,Use,Surface water,ML, - , - , - , - , - , - , - , - 
Australian Capital Territory,8,Total,Total,Use,Surface water,ML,"43,301.71","46,232.12","44,610.90","45,667.78","49,271.07","51,514.63","45,958.49","42,590.64"
Australian Capital Territory,8,"Agriculture, forestry and fishing (d)",A,Use,Groundwater,ML,5.2392,11.3643,21.0108,35.2643,40.8945,42.4194,19.5443,11.2476
Australian Capital Territory,8,Mining,B,Use,Groundwater,ML,9.1982,5.839, np ,10.5779,8.5365,13.8625,14.5853, np 
Australian Capital Territory,8,Manufacturing,C,Use,Groundwater,ML, np , np , np , - , - , - , - , np 
Australian Capital Territory,8,Electricity and gas supply,D,Use,Groundwater,ML, - , - , - , - , np , - , - , - 
Australian Capital Territory,8,"Water supply, sewerage and drainage services",D,Use,Groundwater,ML, - , - , - , - , - , - , - , - 
Australian Capital Territory,8,"Waste collection, treatment and disposal services",D,Use,Groundwater,ML, - , - , - , - , np , - , - , - 
Australian Capital Territory,8,"Total Electricity, gas, water and waste services",D,Use,Groundwater,ML, - , - , - , - , - , - , - , - 
Australian Capital Territory,8,Other industries,E -S,Use,Groundwater,ML, np , np , np ,173.933,184.7713,190.0709,153.8711,127.8051
Australian Capital Territory,8,Total industry,Total industry,Use,Groundwater,ML,170.9137,193.9792,187.8329,219.7752,234.2024,246.3528,188.0007,166.4402
Australian Capital Territory,8,Households (e),HH,Use,Groundwater,ML, na , na , na , na , na , na , na , na 
Australian Capital Territory,8,Environment,Environment,Use,Groundwater,ML, - , - , - , - , - , - , - , - 
Australian Capital Territory,8,Total,Total,Use,Groundwater,ML,170.9137,193.9792,187.8329,219.7752,234.2024,246.3528,188.0007,166.4402
Australian Capital Territory,8,"Agriculture, forestry and fishing (d)",A,Use,Sea water for desalination,ML, - , - , - , - , - , - , - , - 
Australian Capital Territory,8,Mining,B,Use,Sea water for desalination,ML, - , - , - , - , - , - , - , - 
Australian Capital Territory,8,Manufacturing,C,Use,Sea water for desalination,ML, - , - , - , - , - , - , - , - 
Australian Capital Territory,8,Electricity and gas supply,D,Use,Sea water for desalination,ML, - , - , - , - , - , - , - , - 
Australian Capital Territory,8,"Water supply, sewerage and drainage services",D,Use,Sea water for desalination,ML, - , - , - , - , - , - , - , - 
Australian Capital Territory,8,"Waste collection, treatment and disposal services",D,Use,Sea water for desalination,ML, - , - , - , - , - , - , - , - 
Australian Capital Territory,8,"Total Electricity, gas, water and waste services",D,Use,Sea water for desalination,ML, - , - , - , - , - , - , - , - 
Australian Capital Territory,8,Other industries,E -S,Use,Sea water for desalination,ML, - , - , - , - , - , - , - , - 
Australian Capital Territory,8,Total industry,Total industry,Use,Sea water for desalination,ML, - , - , - , - , - , - , - , - 
Australian Capital Territory,8,Households (e),HH,Use,Sea water for desalination,ML, na , na , na , na , na , na , na , na 
Australian Capital Territory,8,Environment,Environment,Use,Sea water for desalination,ML, - , - , - , - , - , - , - , - 
Australian Capital Territory,8,Total,Total,Use,Sea water for desalination,ML, - , - , - , - , - , - , - , - 
Australian Capital Territory,8,"Agriculture, forestry and fishing (d)",A,Use,Self-extracted,ML,190.521,154.6959,387.2249,186.8639,160.3189,173.2005,19.5443,257.6014
Australian Capital Territory,8,Mining,B,Use,Self-extracted,ML,538.7933,307.1918, np ,105.7794,113.5171,144.9704,176.1156, np 
Australian Capital Territory,8,Manufacturing,C,Use,Self-extracted,ML, np , np , - , - , - , - , - , np 
Australian Capital Territory,8,Electricity and gas supply,D,Use,Self-extracted,ML, - , - , - , np , np , np , np , np 
Australian Capital Territory,8,"Water supply, sewerage and drainage services",D,Use,Self-extracted,ML,"42,141.00","45,283.00","43,700.00","44,927.00","48,522.00","50,713.00","45,360.00","41,760.00"
Australian Capital Territory,8,"Waste collection, treatment and disposal services",D,Use,Self-extracted,ML, - , - , - , np , np , np , np , np 
Australian Capital Territory,8,"Total Electricity, gas, water and waste services",D,Use,Self-extracted,ML,"42,141.00","45,283.00","43,700.00","44,927.03", np , np ,"45,360.01","41,760.00"
Australian Capital Territory,8,Other industries,E -S,Use,Self-extracted,ML, np , np , np ,667.685, np , np ,590.6725,490.6116
Australian Capital Territory,8,Total industry,Total industry,Use,Self-extracted,ML,"43,472.63","46,426.10","44,798.74","45,887.56","49,505.27","51,760.98","46,146.50","42,757.08"
Australian Capital Territory,8,Households (e),HH,Use,Self-extracted,ML, na , na , na , na , na , na , na , na 
Australian Capital Territory,8,Environment,Environment,Use,Self-extracted,ML, - , - , - , - , - , - , - , - 
Australian Capital Territory,8,Total,Total,Use,Self-extracted,ML,"43,472.63","46,426.10","44,798.74","45,887.56","49,505.27","51,760.98","46,146.50","42,757.08"
Australian Capital Territory,8,"Agriculture, forestry and fishing (d)",A,Use,Distributed,ML,51.0594,150.9269,81.8254,103.7829,72.847, np , np , np 
Australian Capital Territory,8,Mining,B,Use,Distributed,ML, - , - , - , - , - , - , - , - 
Australian Capital Territory,8,Manufacturing,C,Use,Distributed,ML, - , - , - , - , - , - , - , - 
Australian Capital Territory,8,Electricity and gas supply,D,Use,Distributed,ML, - , - , - , - , - , - , - , - 
Australian Capital Territory,8,"Water supply, sewerage and drainage services",D,Use,Distributed,ML,"2,910.00","2,970.00","2,919.00", np ,"3,100.00","3,277.00","3,735.00", np 
Australian Capital Territory,8,"Waste collection, treatment and disposal services",D,Use,Distributed,ML, np , np , np , np ,0.5966,0.6004,0.558, np 
Australian Capital Territory,8,"Total Electricity, gas, water and waste services",D,Use,Distributed,ML, np , np , np ,"1,726.54","3,100.60","3,277.60","3,735.56","3,387.58"
Australian Capital Territory,8,Other industries,E -S,Use,Distributed,ML, np , np , np ,"10,759.68","11,467.55", np , np , np 
Australian Capital Territory,8,Total industry,Total industry,Use,Distributed,ML,"12,683.00","14,011.00","12,700.00","12,590.00","14,641.00","15,149.00","13,346.00","11,370.00"
Australian Capital Territory,8,Households (e),HH,Use,Distributed,ML,"29,458.00","31,272.00","31,000.00","32,337.00","33,881.00","35,564.00","32,014.00","30,390.00"
Australian Capital Territory,8,Environment,Environment,Use,Distributed,ML, - , - , - , - , - , - , - , - 
Australian Capital Territory,8,Total,Total,Use,Distributed,ML,"42,141.00","45,283.00","43,700.00","44,927.00","48,522.00","50,713.00","45,360.00","41,760.00"
Australian Capital Territory,8,"Agriculture, forestry and fishing (d)",A,Use,Wastewater (c),ML, na , na , na , na , na , na , na , na 
Australian Capital Territory,8,Mining,B,Use,Wastewater (c),ML, na , na , na , na , na , na , na , na 
Australian Capital Territory,8,Manufacturing,C,Use,Wastewater (c),ML, na , na , na , na , na , na , na , na 
Australian Capital Territory,8,Electricity and gas supply,D,Use,Wastewater (c),ML, na , na , na , na , na , na , na , na 
Australian Capital Territory,8,"Water supply, sewerage and drainage services",D,Use,Wastewater (c),ML,"32,971.00","33,854.00","36,494.00","33,351.00","33,207.00","35,003.00","42,648.00","44,411.00"
Australian Capital Territory,8,"Waste collection, treatment and disposal services",D,Use,Wastewater (c),ML, na , na , na , na , na , na , na , na 
Australian Capital Territory,8,"Total Electricity, gas, water and waste services",D,Use,Wastewater (c),ML,"32,971.00","33,854.00","36,494.00","33,351.00","33,207.00","35,003.00","42,648.00","44,411.00"
Australian Capital Territory,8,Other industries,E -S,Use,Wastewater (c),ML, na , na , na , na , na , na , na , na 
Australian Capital Territory,8,Total industry,Total industry,Use,Wastewater (c),ML,"32,971.00","33,854.00","36,494.00","33,351.00","33,207.00","35,003.00","42,648.00","44,411.00"
Australian Capital Territory,8,Households (e),HH,Use,Wastewater (c),ML, na , na , na , na , na , na , na , na 
Australian Capital Territory,8,Environment,Environment,Use,Wastewater (c),ML, na , na , na , na , na , na , na , na 
Australian Capital Territory,8,Total,Total,Use,Wastewater (c),ML,"32,971.00","33,854.00","36,494.00","33,351.00","33,207.00","35,003.00","42,648.00","44,411.00"
Australian Capital Territory,8,"Agriculture, forestry and fishing (d)",A,Use,Reuse,ML, - , - , - , - , - , - , - , - 
Australian Capital Territory,8,Mining,B,Use,Reuse,ML, - , - , - , - , - , - , - , - 
Australian Capital Territory,8,Manufacturing,C,Use,Reuse,ML, - , - , - , - , - , - , - , - 
Australian Capital Territory,8,Electricity and gas supply,D,Use,Reuse,ML, - , - , - , - , - , - , - , - 
Australian Capital Territory,8,"Water supply, sewerage and drainage services",D,Use,Reuse,ML, np , np , np ,"3,061.00","2,200.00","1,900.00", np ,"4,406.00"
Australian Capital Territory,8,"Waste collection, treatment and disposal services",D,Use,Reuse,ML, - , - , - , - , - , - , np , - 
Australian Capital Territory,8,"Total Electricity, gas, water and waste services",D,Use,Reuse,ML, np , np , np ,"3,061.00","2,200.00","1,900.00","2,000.00","4,406.00"
Australian Capital Territory,8,Other industries,E -S,Use,Reuse,ML, np , np , np ,71,53,72,22,18
Australian Capital Territory,8,Total industry,Total industry,Use,Reuse,ML,"3,321.00","3,296.00","3,392.00","3,132.00","2,253.00","1,972.00","2,022.00","4,424.00"
Australian Capital Territory,8,Households (e),HH,Use,Reuse,ML, - , - , - , - , - , - , - , - 
Australian Capital Territory,8,Environment,Environment,Use,Reuse,ML, - , - , - , - , - , - , - , - 
Australian Capital Territory,8,Total,Total,Use,Reuse,ML,"3,321.00","3,296.00","3,392.00","3,132.00","2,253.00","1,972.00","2,022.00","4,424.00"
Australian Capital Territory,8,"Agriculture, forestry and fishing (d)",A,Use,Return flows (b),ML, - , - , - , - , - , - , - , - 
Australian Capital Territory,8,Mining,B,Use,Return flows (b),ML, - , - , - , - , - , - , - , - 
Australian Capital Territory,8,Manufacturing,C,Use,Return flows (b),ML, - , - , - , - , - , - , - , - 
Australian Capital Territory,8,Electricity and gas supply,D,Use,Return flows (b),ML, - , - , - , - , - , - , - , - 
Australian Capital Territory,8,"Water supply, sewerage and drainage services",D,Use,Return flows (b),ML, - , - , - , - , - , - , - , - 
Australian Capital Territory,8,"Waste collection, treatment and disposal services",D,Use,Return flows (b),ML, - , - , - , - , - , - , - , - 
Australian Capital Territory,8,"Total Electricity, gas, water and waste services",D,Use,Return flows (b),ML, - , - , - , - , - , - , - , - 
Australian Capital Territory,8,Other industries,E -S,Use,Return flows (b),ML, - , - , - , - , - , - , - , - 
Australian Capital Territory,8,Total industry,Total industry,Use,Return flows (b),ML, - , - , - , - , - , - , - , - 
Australian Capital Territory,8,Households (e),HH,Use,Return flows (b),ML, - , - , - , - , - , - , - , - 
Australian Capital Territory,8,Environment,Environment,Use,Return flows (b),ML,"29,659.97","30,563.81","33,104.02","30,220.94","30,526.08","30,757.66","36,110.23","39,468.55"
Australian Capital Territory,8,Total,Total,Use,Return flows (b),ML,"29,659.97","30,563.81","33,104.02","30,220.94","30,526.08","30,757.66","36,110.23","39,468.55"
,,,,,,,,,,,,,,
 -  nil or rounded to zero (including null cells),,,,,,,,,,,,,,
na not available,,,,,,,,,,,,,,
np not available for publication,,,,,,,,,,,,,,
(a) Supply of wastewater split by industry/households is not available.,,,,,,,,,,,,,,
